95, 74
455, 41
230, 60
30, 26
105, 29
490, 31
130, 9
195, 64
115, 69
20, 66
240, 67
415, 14
265, 17
5, 26
5, 10
235, 32
430, 38
390, 49
470, 25
250, 20
290, 45
345, 13
180, 57
45, 9
280, 31
100, 20
215, 51
90, 18
460, 8
490, 46
215, 30
180, 32
100, 38
380, 45
135, 53
370, 22
85, 57
380, 74
240, 61
485, 28
120, 65
45, 34
250, 17
370, 28
100, 39
435, 46
155, 62
410, 10
315, 65
430, 80
60, 44
55, 77
435, 25
145, 52
490, 68
320, 77
335, 52
450, 39
420, 29
375, 44
25, 60
485, 23
225, 9
280, 76
20, 19
365, 10
335, 16
110, 45
45, 8
295, 58
95, 77
15, 57
390, 17
165, 30
455, 59
150, 9
100, 79
365, 43
50, 18
370, 51
225, 23
290, 19
395, 11
155, 52
345, 51
165, 78
310, 58
75, 70
10, 50
390, 15
20, 34
75, 51
305, 49
80, 12
65, 50
210, 38
95, 46
460, 61
255, 10
85, 69
480, 10
345, 35
480, 57
140, 8
155, 61
240, 14
420, 71
40, 75
80, 53
140, 35
35, 17
185, 74
95, 25
330, 51
0, 18
5, 73
270, 52
240, 29
65, 8
280, 71
310, 21
365, 43
325, 61
175, 18
195, 62
140, 40
215, 13
275, 64
335, 52
440, 74
260, 20
160, 69
430, 44
480, 15
145, 46
160, 52
10, 66
435, 61
405, 16
240, 77
120, 77
135, 29
375, 67
325, 57
485, 5
85, 61
165, 70
345, 47
10, 66
300, 56
425, 36
410, 32
5, 58
10, 11
290, 28
25, 6
490, 57
70, 80
0, 52
165, 60
75, 35
115, 8
40, 80
205, 65
90, 43
20, 53
170, 77
40, 6
425, 38
110, 26
395, 5
245, 62
125, 19
15, 48
320, 43
165, 51
130, 54
455, 61
215, 39
160, 42
240, 35
400, 38
415, 13
170, 35
455, 37
470, 48
395, 46
335, 79
200, 9
410, 43
355, 26
480, 31
220, 24
490, 13
110, 78
445, 65
455, 59
165, 66
340, 56
300, 32
0, 26
10, 45
395, 26
205, 20
230, 75
310, 19
35, 79
50, 61
215, 6
350, 37
120, 66
20, 8
80, 25
75, 66
305, 62
375, 80
415, 54
180, 80
345, 17
455, 71
195, 71
490, 74
95, 69
260, 35
155, 50
165, 28
135, 29
230, 36
140, 64
295, 78
195, 24
400, 9
75, 75
150, 21
335, 15
450, 29
425, 19
310, 22
385, 55
110, 38
85, 59
60, 20
150, 41
425, 26
20, 41
50, 63
205, 49
15, 62
260, 7
125, 19
280, 33
260, 29
15, 20
465, 16
115, 8
435, 44
455, 59
130, 30
155, 12
0, 42
330, 14
490, 63
100, 43
260, 57
65, 32
495, 57
5, 74
190, 19
430, 14
10, 14
335, 21
305, 6
190, 67
380, 52
380, 9
455, 49
190, 73
330, 44
50, 61
415, 37
20, 12
95, 57
160, 6
15, 42
170, 45
345, 9
325, 57
310, 18
455, 73
485, 6
5, 61
320, 34
245, 7
50, 74
410, 7
385, 52
60, 51
290, 21
210, 61
445, 51
415, 39
240, 5
280, 63
340, 48
290, 12
35, 63
440, 68
30, 10
325, 51
330, 41
185, 35
40, 6
245, 6
145, 50
235, 29
495, 66
290, 66
420, 55
315, 25
0, 20
390, 65
185, 38
475, 61
45, 7
270, 73
145, 60
190, 41
165, 76
50, 47
295, 78
475, 53
290, 34
130, 49
410, 52
85, 38
445, 75
0, 56
180, 36
185, 48
245, 39
125, 33
465, 16
275, 13
125, 36
335, 38
465, 74
180, 63
285, 70
0, 55
445, 38
415, 25
130, 57
470, 15
190, 80
240, 34
380, 40
135, 21
185, 27
120, 57
315, 22
370, 35
140, 33
250, 47
420, 60
250, 12
60, 51
350, 53
125, 67
210, 73
425, 16
160, 49
265, 76
490, 57
390, 37
460, 64
100, 66
275, 14
430, 41
405, 14
140, 7
190, 78
200, 75
370, 29
185, 67
175, 26
170, 62
180, 48
150, 68
290, 52
280, 79
355, 10
470, 50
485, 18
305, 60
25, 53
220, 54
335, 26
410, 12
310, 45
0, 80
395, 42
270, 73
385, 71
180, 71
70, 38
220, 42
345, 21
410, 45
195, 51
430, 15
110, 59
350, 56
220, 52
335, 8
380, 69
465, 71
435, 74
125, 22
205, 32
155, 17
90, 63
300, 58
150, 59
40, 39
245, 45
280, 39
275, 35
235, 75
80, 12
210, 13
415, 7
215, 28
395, 45
10, 15
145, 27
405, 31
480, 73
230, 65
55, 19
200, 40
330, 24
395, 20
205, 48
285, 50
240, 67
205, 30
115, 39
265, 30
415, 54
5, 56
115, 7
195, 46
310, 26
20, 19
55, 44
415, 7
285, 64
230, 20
260, 34
425, 57
325, 28
220, 35
240, 38
330, 67
390, 6
105, 15
65, 78
15, 60
105, 73
300, 49
465, 80
115, 68
430, 79
125, 13
245, 47
75, 77
220, 25
480, 10
30, 15
270, 44
70, 68
495, 35
445, 59
340, 64
60, 34
380, 24
10, 26
325, 69
475, 69
235, 8
465, 39
430, 46
70, 56
310, 61
290, 29
430, 59
455, 35
445, 54
205, 69
420, 80
365, 37
400, 10
150, 30
105, 55
95, 59
200, 5
315, 32
195, 26
140, 16
135, 43
265, 24
120, 21
475, 48
450, 45
235, 80
315, 17
140, 79
445, 65
140, 40
85, 23
120, 42
295, 12
430, 61
170, 27
440, 67
485, 11
270, 58
410, 68
40, 7
125, 23
100, 41
410, 20
185, 10
15, 37
25, 23
390, 59
480, 56
415, 10
425, 54
305, 74
45, 10
215, 56
420, 26
255, 42
125, 31
455, 77
315, 49
220, 63
390, 11
475, 6
215, 71
130, 67
35, 26
435, 60
195, 37
275, 46
170, 12
220, 37
420, 75
160, 50
65, 16
345, 68
20, 73
100, 51
195, 60
305, 67
465, 63
390, 77
175, 16
475, 80
160, 76
200, 37
25, 48
165, 24
295, 55
170, 27
460, 28
450, 77
90, 17
205, 35
260, 75
15, 6
30, 56
395, 27
240, 37
80, 72
455, 63
0, 60
355, 24
260, 46
295, 80
495, 61
445, 50
250, 64
335, 41
285, 78
325, 68
120, 11
380, 79
260, 11
420, 51
115, 28
375, 62
310, 62
380, 61
405, 46
450, 37
355, 40
275, 29
135, 14
65, 32
230, 38
370, 49
70, 7
15, 77
320, 41
260, 13
290, 34
460, 75
235, 30
120, 41
405, 38
50, 51
235, 32
375, 38
145, 19
255, 11
490, 7
435, 71
325, 55
35, 73
65, 6
340, 72
130, 77
280, 65
85, 29
75, 14
340, 62
330, 70
435, 45
85, 80
255, 68
390, 42
140, 9
215, 64
80, 45
325, 55
60, 26
205, 38
90, 76
270, 58
415, 50
245, 18
390, 49
25, 43
25, 63
120, 49
335, 80
60, 13
285, 27
405, 62
215, 14
295, 23
210, 80
260, 70
235, 79
250, 58
5, 16
455, 32
90, 57
305, 27
85, 38
480, 75
380, 19
135, 40
365, 53
210, 32
200, 71
445, 71
360, 21
280, 60
75, 17
115, 44
460, 42
280, 51
355, 39
170, 65
75, 16
435, 66
385, 5
150, 35
45, 23
490, 72
330, 78
310, 17
305, 70
365, 38
335, 27
230, 61
100, 8
310, 35
435, 6
210, 24
275, 40
240, 47
160, 65
15, 11
460, 24
305, 71
480, 42
165, 43
60, 26
80, 9
360, 11
365, 46
225, 13
105, 29
20, 53
355, 20
250, 33
150, 29
175, 33
90, 72
335, 71
210, 71
85, 41
310, 69
255, 10
300, 44
360, 60
115, 68
340, 56
270, 53
270, 42
470, 32
190, 78
135, 34
355, 18
170, 52
430, 48
100, 54
265, 67
225, 66
90, 50
365, 76
485, 35
450, 70
300, 18
240, 76
315, 73
200, 60
25, 31
145, 62
325, 71
425, 77
95, 12
350, 77
300, 62
170, 32
175, 26
265, 5
185, 37
115, 9
30, 71
135, 37
385, 24
135, 7
90, 28
185, 72
385, 65
140, 49
10, 38
335, 67
380, 49
25, 45
440, 10
205, 66
445, 41
160, 46
165, 51
415, 55
155, 60
395, 14
415, 24
225, 15
220, 34
475, 11
0, 46
300, 47
270, 78
10, 20
195, 37
305, 75
405, 5
145, 36
315, 52
60, 64
30, 79
145, 59
120, 10
310, 60
265, 40
35, 40
45, 54
225, 65
370, 42
485, 8
395, 57
20, 70
110, 49
75, 44
470, 14
20, 53
195, 33
415, 61
160, 24
440, 37
400, 35
365, 13
30, 44
345, 9
480, 77
50, 31
140, 14
300, 64
5, 45
330, 61
470, 44
50, 64
190, 26
160, 72
225, 22
320, 55
65, 40
95, 34
30, 7
285, 71
470, 51
270, 66
220, 31
380, 49
185, 44
270, 42
400, 22
470, 51
30, 68
65, 49
275, 62
400, 46
280, 26
390, 34
450, 7
485, 57
480, 69
20, 19
405, 76
85, 80
350, 69
0, 21
370, 12
25, 35
315, 36
420, 13
245, 30
35, 9
370, 16
200, 43
385, 67
20, 66
145, 48
480, 34
470, 75
0, 48
0, 66
80, 58
470, 17
80, 30
170, 17
85, 39
255, 24
165, 22
380, 11
240, 41
215, 44
175, 49
95, 58
85, 12
200, 63
155, 51
25, 44
310, 58
415, 24
490, 57
300, 16
300, 7
280, 59
390, 27
275, 76
470, 30
165, 29
45, 42
275, 9
75, 36
85, 36
25, 74
360, 61
40, 48
40, 32
450, 69
240, 21
115, 18
475, 46
405, 57
445, 47
360, 46
85, 20
275, 68
200, 68
180, 47
185, 59
5, 13
445, 62
285, 26
340, 18
10, 48
45, 65
345, 79
40, 21
105, 43
275, 67
60, 38
370, 28
90, 56
70, 9
175, 26
240, 73
330, 9
80, 38
390, 48
60, 50
40, 50
370, 9
240, 72
250, 72
125, 38
210, 49
135, 36
405, 80
320, 32
65, 7
120, 44
160, 31
175, 32
20, 33
190, 35
490, 63
170, 41
470, 56
75, 5
80, 15
485, 33
365, 25
490, 64
425, 69
70, 10
5, 63
405, 26
450, 38
455, 9
315, 32
65, 27
10, 6
160, 26
265, 75
100, 40
235, 30
465, 75
290, 68
485, 75
385, 78
240, 63
190, 49
170, 9
30, 70
15, 42
110, 62
215, 11
390, 63
85, 59
450, 54
275, 45
285, 12
410, 67
345, 18
185, 32
165, 54
410, 32
260, 43
260, 41
245, 45
20, 69
30, 17
125, 46
470, 30
310, 59
210, 61
125, 66
125, 52
275, 38
190, 34
345, 38
380, 76
400, 44
10, 49
110, 61
65, 10
440, 7
385, 9
335, 35
85, 26
310, 33
485, 9
155, 52
310, 31
110, 16
155, 46
145, 74
345, 72
140, 59
120, 36
200, 78
200, 48
210, 41
285, 21
60, 33
455, 10
370, 44
130, 36
165, 11
210, 37
460, 68
385, 46
265, 56
480, 36
235, 42
165, 20
50, 6
355, 28
90, 32
365, 22
145, 51
200, 51
495, 5
60, 5
370, 52
0, 5
105, 35
35, 31
315, 41
125, 44
200, 43
305, 74
15, 38
215, 44
240, 70
260, 12
250, 53
305, 42
90, 76
100, 32
145, 14
160, 22
145, 42
390, 37
35, 64
485, 8
10, 70
220, 67
350, 61
475, 45
475, 58
290, 52
125, 69
305, 23
145, 46
450, 17
310, 45
205, 64
405, 19
40, 47
225, 43
185, 37
460, 41
345, 59
215, 50
10, 31
40, 49
445, 56
15, 18
75, 79
5, 15
350, 14
15, 53
430, 5
90, 72
5, 16
105, 38
465, 31
410, 68
215, 53
125, 28
420, 47
5, 42
425, 28
55, 47
380, 63
300, 43
330, 23
125, 32
190, 15
20, 15
50, 63
390, 80
235, 14
15, 9
235, 44
120, 14
305, 31
355, 48
90, 15
50, 67
440, 57
270, 42
445, 41
355, 7
275, 68
145, 77
170, 37
215, 61
5, 57
230, 54
80, 18
50, 13
495, 19
110, 64
480, 27
50, 61
345, 35
370, 32
15, 46
340, 19
230, 43
425, 21
165, 55
425, 67
55, 52
335, 33
460, 78
375, 23
450, 58
455, 36
200, 5
475, 80
455, 48
315, 65
185, 6
305, 75
405, 60
215, 64
120, 38
415, 61
460, 41
370, 69
90, 56
110, 16
465, 75
295, 62
285, 22
320, 16
495, 19
235, 23
215, 35
155, 33
450, 20
265, 49
185, 27
195, 44
405, 41
400, 58
315, 33
210, 73
310, 8
390, 14
40, 41
155, 58
275, 9
145, 5
365, 75
305, 37
455, 61
415, 44
150, 71
470, 32
430, 68
140, 30
170, 24
20, 72
95, 35
375, 15
450, 33
455, 28
305, 24
180, 68
130, 38
175, 41
220, 61
60, 6
305, 72
60, 59
220, 37
200, 52
450, 17
130, 43
480, 19
170, 45
240, 54
300, 22
165, 34
460, 15
330, 47
150, 24
250, 69
420, 8
115, 33
15, 80
100, 64
445, 77
495, 44
195, 72
370, 37
340, 51
415, 31
375, 24
75, 42
400, 26
205, 33
25, 75
150, 75
325, 49
385, 49
385, 78
195, 30
190, 13
125, 31
155, 77
105, 5
375, 74
210, 56
350, 10
340, 10
60, 80
10, 48
345, 79
410, 33
325, 47
175, 46
150, 12
145, 52
475, 47
225, 37
110, 9
375, 24
110, 58
275, 48
300, 26
480, 30
360, 75
375, 49
355, 27
130, 20
195, 15
360, 69
235, 68
470, 11
325, 59
130, 79
310, 12
370, 75
335, 37
20, 6
255, 76
100, 43
140, 58
85, 32
450, 26
10, 31
405, 62
150, 75
195, 38
335, 63
275, 75
220, 29
465, 46
360, 59
220, 73
175, 31
430, 45
375, 63
260, 56
445, 36
190, 59
445, 5
145, 15
85, 6
415, 11
70, 11
445, 11
130, 75
465, 35
5, 68
15, 45
185, 48
395, 61
155, 23
95, 61
135, 69
255, 31
140, 17
325, 42
450, 17
265, 58
145, 63
160, 61
170, 7
25, 40
275, 9
60, 48
310, 5
450, 15
400, 46
490, 21
180, 63
215, 38
355, 51
160, 21
170, 45
15, 65
240, 48
15, 8
170, 68
200, 66
380, 44
95, 39
400, 71
450, 47
15, 51
360, 68
185, 58
255, 22
155, 51
165, 55
450, 23
65, 38
385, 56
390, 78
65, 45
10, 61
15, 11
115, 78
240, 27
135, 25
35, 48
45, 65
345, 73
45, 64
160, 28
405, 37
225, 13
405, 65
170, 9
70, 69
305, 79
40, 25
435, 64
160, 73
300, 77
330, 6
415, 48
330, 34
265, 63
235, 20
445, 69
90, 61
310, 8
40, 71
200, 18
25, 52
345, 32
90, 25
310, 41
145, 47
315, 29
215, 60
0, 30
260, 26
350, 26
370, 7
390, 80
10, 29
425, 55
335, 62
65, 68
170, 20
175, 38
170, 67
295, 38
385, 77
405, 47
465, 43
420, 15
290, 20
430, 5
400, 40
445, 63
280, 78
350, 57
410, 57
270, 62
440, 22
460, 63
160, 46
85, 27
145, 78
450, 60
350, 17
25, 21
170, 65
360, 7
385, 49
155, 52
305, 54
65, 22
435, 30
65, 31
310, 79
165, 60
0, 27
445, 28
100, 33
380, 66
100, 26
145, 21
475, 74
310, 21
270, 38
125, 56
490, 32
115, 30
450, 15
170, 71
275, 35
115, 69
150, 72
460, 33
65, 19
270, 33
255, 36
405, 36
170, 39
310, 22
315, 75
190, 41
145, 20
155, 80
185, 42
260, 60
115, 61
185, 9
320, 53
295, 31
305, 52
325, 12
175, 58
205, 76
390, 40
55, 12
420, 48
350, 30
140, 60
205, 54
205, 30
315, 31
275, 17
225, 50
415, 72
400, 76
375, 70
320, 22
30, 57
305, 16
325, 17
350, 58
165, 10
295, 30
390, 66
265, 15
335, 56
15, 41
235, 47
105, 48
245, 44
155, 74
235, 10
160, 56
115, 42
75, 20
340, 36
140, 72
370, 78
340, 39
135, 14
25, 26
90, 50
190, 76
240, 55
115, 14
295, 18
450, 77
115, 34
210, 8
55, 39
135, 18
485, 19
125, 60
475, 59
60, 47
205, 5
365, 59
290, 52
410, 65
225, 37
415, 5
360, 5
465, 15
55, 59
95, 14
455, 64
40, 7
220, 19
240, 24
25, 46
415, 37
175, 73
245, 77
385, 36
140, 52
135, 55
135, 58
170, 72
135, 77
470, 29
295, 29
65, 39
255, 49
210, 53
170, 48
265, 71
110, 34
245, 17
495, 64
250, 61
120, 16
225, 66
125, 8
310, 35
210, 8
370, 68
50, 64
405, 42
235, 43
490, 16
405, 34
380, 79
215, 73
305, 43
135, 43
310, 80
135, 23
235, 37
140, 19
280, 71
455, 33
325, 29
130, 26
100, 74
320, 27
185, 68
460, 21
350, 66
325, 38
435, 23
185, 78
320, 15
95, 15
190, 48
5, 46
330, 22
465, 12
235, 53
190, 15
490, 37
355, 36
115, 31
125, 41
230, 5
355, 19
120, 14
355, 24
425, 30
240, 25
325, 36
450, 60
210, 58
185, 80
210, 29
450, 62
240, 21
300, 6
225, 27
75, 75
155, 45
180, 33
170, 23
145, 77
310, 45
100, 18
135, 40
325, 53
280, 33
390, 9
50, 62
95, 25
245, 57
325, 5
470, 23
390, 8
470, 55
420, 7
240, 65
70, 74
405, 57
240, 68
0, 37
45, 63
470, 22
450, 22
185, 44
265, 23
230, 11
50, 57
285, 64
425, 29
445, 20
285, 44
310, 8
470, 63
335, 55
10, 70
255, 34
45, 54
435, 75
355, 9
25, 7
285, 8
10, 36
385, 75
170, 11
260, 13
380, 6
30, 75
150, 26
200, 39
65, 17
230, 77
70, 20
220, 43
360, 78
170, 27
470, 28
70, 58
220, 52
375, 32
120, 43
235, 48
50, 17
255, 47
375, 43
65, 28
130, 34
85, 41
400, 22
340, 58
450, 67
280, 47
270, 61
165, 54
65, 49
195, 51
480, 37
360, 54
115, 62
175, 62
460, 79
145, 11
180, 18
140, 64
255, 61
80, 38
145, 47
260, 58
255, 67
460, 70
265, 23
180, 6
105, 25
485, 10
160, 69
465, 30
445, 10
145, 11
335, 23
495, 11
30, 75
340, 58
340, 47
465, 33
335, 27
435, 50
150, 73
235, 72
40, 39
445, 75
75, 79
115, 70
60, 70
440, 24
190, 8
90, 17
340, 75
190, 37
10, 64
455, 67
455, 80
455, 72
400, 38
95, 61
135, 23
440, 14
15, 29
140, 79
40, 38
375, 27
355, 53
305, 18
130, 39
355, 59
275, 65
405, 41
205, 26
245, 54
350, 9
455, 7
250, 8
340, 28
455, 54
320, 59
335, 11
10, 45
480, 9
20, 72
120, 28
370, 5
70, 80
490, 56
340, 20
50, 28
235, 27
365, 34
275, 5
160, 74
75, 19
305, 72
140, 26
255, 33
320, 30
150, 50
290, 78
270, 73
390, 44
50, 56
450, 28
345, 46
260, 48
95, 24
340, 13
485, 53
135, 65
340, 49
435, 38
105, 7
30, 57
25, 80
210, 35
215, 65
240, 41
105, 20
260, 25
445, 79
350, 69
300, 51
65, 43
270, 49
290, 79
190, 13
55, 49
400, 13
490, 17
5, 52
170, 7
50, 42
250, 40
340, 65
290, 55
185, 43
315, 57
80, 73
80, 74
65, 13
485, 11
65, 60
120, 17
420, 38
240, 79
175, 31
310, 9
355, 8
485, 60
80, 70
280, 17
100, 67
380, 64
330, 32
425, 78
175, 66
340, 24
70, 46
465, 42
25, 28
300, 63
45, 20
305, 67
450, 71
360, 74
335, 41
160, 26
45, 56
275, 66
205, 66
55, 66
75, 39
65, 15
120, 37
405, 49
220, 22
235, 21
305, 72
95, 54
450, 74
305, 78
240, 79
25, 57
170, 21
475, 42
220, 14
230, 34
55, 69
125, 11
275, 8
390, 65
490, 27
90, 60
340, 11
185, 49
390, 31
225, 45
145, 51
70, 6
495, 23
80, 27
365, 7
465, 78
410, 6
0, 29
155, 16
390, 43
100, 72
480, 14
40, 11
250, 35
410, 54
285, 17
455, 7
0, 45
130, 51
405, 5
475, 56
320, 57
80, 51
335, 78
0, 53
10, 63
110, 59
385, 74
225, 20
200, 13
185, 24
270, 64
445, 8
95, 66
255, 63
100, 45
60, 15
195, 15
325, 67
290, 63
200, 52
100, 32
445, 26
325, 37
345, 47
380, 34
185, 45
330, 68
235, 12
200, 15
90, 30
45, 12
10, 11
475, 61
345, 27
395, 14
115, 67
135, 62
170, 37
180, 35
340, 71
290, 80
235, 11
375, 18
60, 71
365, 17
190, 15
380, 58
475, 78
165, 44
410, 36
5, 46
85, 11
425, 18
190, 71
385, 26
50, 6
145, 5
165, 59
215, 54
455, 45
105, 80
130, 35
350, 35
300, 56
30, 48
385, 5
485, 21
170, 56
130, 15
225, 9
30, 14
0, 23
90, 7
210, 80
200, 32
235, 7
350, 32
135, 70
355, 33
40, 70
185, 69
145, 8
495, 57
165, 8
295, 16
60, 67
430, 8
190, 51
35, 69
50, 75
455, 23
50, 55
420, 35
115, 55
160, 42
130, 38
245, 55
230, 6
450, 14
280, 19
90, 42
340, 66
55, 72
395, 58
465, 31
455, 39
460, 25
130, 23
190, 71
280, 46
110, 26
425, 57
315, 6
385, 7
285, 21
470, 18
380, 49
365, 6
285, 25
165, 15
460, 42
405, 65
280, 67
255, 22
420, 63
470, 14
295, 16
190, 8
0, 45
380, 67
55, 58
180, 60
175, 17
55, 19
310, 69
205, 46
490, 27
465, 9
260, 50
465, 15
5, 30
105, 20
190, 37
100, 28
455, 27
300, 73
330, 9
385, 15
170, 13
340, 16
100, 48
40, 14
420, 65
125, 40
270, 30
175, 61
385, 15
120, 53
475, 6
290, 66
30, 61
450, 44
465, 10
405, 55
180, 45
300, 65
440, 80
185, 43
480, 74
110, 53
120, 53
0, 48
310, 20
475, 21
175, 80
280, 16
155, 34
415, 52
235, 44
105, 5
275, 47
135, 9
390, 78
75, 38
40, 64
220, 25
465, 75
270, 31
255, 17
450, 10
440, 32
50, 58
430, 20
210, 22
210, 7
65, 39
180, 24
65, 74
405, 65
95, 32
200, 74
210, 26
85, 78
485, 56
270, 73
430, 23
215, 10
70, 39
165, 17
365, 34
425, 61
215, 70
330, 8
200, 33
435, 48
45, 60
405, 64
430, 63
410, 74
235, 25
40, 14
205, 71
290, 8
365, 78
450, 32
245, 57
385, 6
200, 68
360, 55
445, 77
425, 15
405, 76
290, 11
35, 37
325, 45
100, 37
220, 67
430, 68
200, 10
325, 35
465, 26
190, 62
350, 55
440, 39
140, 68
180, 16
195, 74
100, 29
130, 17
290, 59
55, 60
215, 12
285, 55
370, 46
315, 67
315, 52
20, 6
405, 24
255, 11
10, 49
490, 60
130, 15
175, 9
175, 24
35, 41
155, 67
365, 71
420, 10
360, 80
405, 27
225, 53
355, 6
270, 6
385, 23
260, 27
275, 32
70, 51
335, 10
140, 47
370, 49
300, 21
250, 80
390, 53
40, 34
95, 24
55, 42
230, 75
430, 36
220, 73
45, 28
490, 63
190, 17
145, 33
185, 18
155, 68
255, 62
185, 71
35, 35
205, 49
150, 64
495, 52
275, 29
0, 42
315, 18
120, 51
355, 57
395, 39
175, 35
205, 13
420, 29
285, 80
0, 37
455, 56
65, 20
200, 59
285, 76
360, 29
315, 65
465, 48
245, 71
195, 76
295, 24
305, 60
140, 34
300, 16
135, 15
15, 71
340, 46
95, 34
415, 39
200, 16
245, 71
360, 19
445, 79
65, 70
95, 21
465, 48
240, 9
270, 14
30, 39
410, 17
150, 9
330, 46
150, 19
460, 75
100, 79
210, 70
100, 22
375, 48
290, 72
360, 61
455, 56
235, 19
125, 52
45, 23
195, 61
385, 38
165, 12
195, 71
390, 53
5, 8
380, 36
280, 26
30, 42
435, 47
255, 53
55, 38
80, 68
265, 80
290, 18
165, 80
415, 45
365, 22
115, 20
340, 68
405, 58
340, 25
220, 45
270, 11
25, 21
85, 66
280, 33
35, 10
215, 45
325, 64
205, 75
330, 43
60, 8
145, 56
360, 73
250, 24
420, 74
380, 60
245, 39
245, 47
190, 54
440, 55
340, 30
420, 39
375, 7
230, 26
285, 53
195, 20
265, 14
365, 32
40, 80
215, 54
285, 77
315, 12
15, 35
305, 41
220, 75
260, 11
105, 15
320, 72
430, 26
235, 49
215, 76
75, 40
290, 25
150, 21
460, 62
485, 77
205, 52
55, 33
175, 77
445, 58
335, 19
365, 43
295, 9
30, 43
485, 57
465, 76
70, 29
375, 48
110, 17
155, 51
340, 69
340, 68
5, 25
335, 25
385, 43
220, 49
305, 54
270, 9
100, 8
270, 67
320, 69
245, 67
120, 56
25, 17
420, 34
300, 42
340, 10
5, 41
130, 42
325, 17
235, 9
0, 69
30, 34
275, 58
30, 8
190, 31
180, 62
245, 7
145, 16
315, 63
360, 52
465, 28
390, 40
200, 41
385, 37
115, 72
325, 32
130, 79
10, 7
35, 12
20, 39
445, 42
295, 62
125, 21
180, 33
285, 69
350, 7
80, 21
360, 51
200, 30
90, 61
125, 62
0, 27
180, 68
270, 68
50, 56
115, 54
70, 15
490, 27
365, 67
95, 68
165, 79
160, 79
270, 31
100, 66
365, 53
355, 25
395, 23
20, 78
490, 55
360, 65
485, 37
165, 42
0, 66
255, 50
295, 12
440, 8
400, 34
135, 50
200, 11
10, 29
225, 27
90, 62
15, 14
410, 41
430, 77
280, 29
155, 21
480, 62
325, 42
175, 51
95, 73
450, 35
5, 34
495, 28
90, 42
435, 42
90, 21
340, 15
5, 79
90, 60
310, 59
360, 23
60, 40
255, 50
315, 49
125, 36
130, 36
85, 42
445, 21
115, 13
475, 63
75, 75
405, 11
55, 67
155, 5
305, 6
100, 55
445, 70
25, 17
450, 50
290, 41
265, 55
190, 23
20, 52
190, 74
480, 48
155, 71
310, 76
25, 61
490, 54
20, 33
435, 64
445, 68
410, 37
80, 12
40, 14
205, 7
450, 36
145, 31
190, 73
230, 5
435, 73
50, 69
375, 18
105, 7
140, 42
495, 44
45, 49
405, 68
300, 79
150, 40
355, 61
200, 28
90, 11
130, 10
45, 47
450, 27
325, 39
250, 71
40, 9
50, 15
230, 10
90, 27
240, 33
245, 59
165, 5
30, 78
335, 36
425, 74
325, 8
80, 72
50, 72
225, 39
0, 61
465, 41
490, 52
0, 49
435, 24
315, 10
90, 24
480, 6
80, 18
485, 24
20, 8
220, 56
60, 9
295, 33
465, 63
150, 72
60, 57
320, 60
15, 32
75, 6
485, 60
190, 18
350, 58
170, 29
400, 8
180, 61
180, 30
490, 10
190, 30
385, 8
425, 73
275, 39
5, 30
30, 25
185, 59
185, 20
140, 41
60, 6
200, 16
285, 31
250, 38
135, 72
330, 33
85, 8
405, 8
240, 19
55, 34
480, 34
55, 40
425, 54
35, 8
25, 28
255, 73
415, 16
180, 64
495, 79
30, 79
180, 44
65, 75
405, 78
195, 67
10, 6
290, 65
475, 78
290, 44
255, 79
275, 13
155, 73
140, 61
85, 11
70, 51
120, 68
265, 63
125, 30
335, 24
40, 40
235, 66
190, 67
435, 59
315, 15
25, 21
480, 28
360, 69
145, 13
480, 76
350, 54
270, 43
280, 16
490, 77
65, 9
450, 65
35, 73
370, 75
100, 70
5, 13
340, 78
245, 53
315, 78
0, 40
320, 33
425, 39
335, 67
475, 40
125, 66
350, 74
450, 14
15, 65
475, 9
245, 11
335, 71
5, 33
55, 31
480, 9
165, 54
320, 34
415, 49
200, 34
255, 74
240, 63
145, 10
100, 19
275, 72
205, 23
375, 40
495, 31
335, 16
335, 78
375, 26
155, 29
270, 68
270, 15
485, 53
40, 78
25, 64
480, 13
495, 44
495, 49
5, 63
155, 23
75, 59
160, 79
380, 31
65, 56
120, 15
385, 52
490, 15
125, 46
355, 12
15, 7
230, 51
225, 30
380, 72
300, 11
130, 17
380, 14
80, 13
465, 45
95, 5
105, 5
170, 15
210, 18
325, 68
270, 6
245, 38
275, 44
335, 45
205, 28
135, 70
415, 46
70, 36
115, 19
200, 57
490, 66
130, 9
350, 18
210, 17
310, 23
355, 37
120, 17
235, 41
205, 32
455, 56
45, 76
25, 15
255, 54
275, 72
420, 43
100, 17
275, 72
335, 58
455, 5
250, 22
435, 47
165, 17
100, 50
85, 58
55, 38
260, 28
475, 32
470, 49
210, 66
105, 75
300, 23
345, 43
35, 22
5, 46
190, 25
270, 70
135, 17
210, 52
425, 51
395, 62
335, 73
265, 70
25, 58
35, 71
365, 55
80, 44
225, 19
365, 27
315, 24
90, 33
40, 52
340, 60
300, 13
400, 12
455, 80
185, 32
385, 42
225, 38
125, 60
320, 60
365, 13
320, 40
295, 28
170, 63
330, 34
25, 30
225, 42
195, 55
405, 57
115, 16
260, 75
35, 40
305, 62
105, 71
110, 23
235, 14
25, 54
125, 24
305, 32
110, 72
70, 45
420, 56
75, 19
15, 34
340, 39
240, 29
495, 67
40, 32
215, 25
445, 39
50, 24
480, 47
295, 68
55, 18
225, 28
385, 22
235, 16
240, 8
300, 44
490, 33
40, 7
